image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
bullfrog/310.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/324.jpg,bullfrog,bullfrog,a bullfrog with firm skin texture and compact proportions.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/369.jpg,bullfrog,bullfrog,a bullfrog showing thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/373.jpg,bullfrog,bullfrog,a bullfrog with a low profile and robust body shape.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/445.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/493.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/513.jpg,bullfrog,bullfrog,a bullfrog featuring thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/516.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/533.jpg,bullfrog,bullfrog,a bullfrog with firm skin texture and compact proportions.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/538.jpg,bullfrog,bullfrog,a bullfrog showing thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/543.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with firm skin texture and compact proportions,0.12067008283523631
bullfrog/576.jpg,bullfrog,bullfrog,a bullfrog featuring thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/615.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
candle/003.jpg,candle,candle,a candle showing consistent wax texture and cylindrical shape.,a candle with refined wax contours and compact geometry,0.06030725360407769
candle/038.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/055.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/079.jpg,candle,candle,a candle with a clean surface and simple upright design.,a candle with a cylindrical wax body and a centered wick,0.24808415001701817
candle/087.jpg,candle,candle,a candle with a rigid wax build and vertical alignment.,a candle with a cylindrical wax body and a centered wick,0.2596535889340338
candle/094.jpg,candle,bow,a candle displaying a smooth wax surface and vertical form.,a bow with an elongated arrow and curved contours,0.025518615589394285
candle/114.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with refined wax contours and compact geometry,0.8633400213704505
candle/204.jpg,candle,agaric,a professional clear photo of candle.,a professional clear photo of agaric,0.7598356856515925
candle/264.jpg,candle,candle,a candle with an elongated wax structure and clean edges.,a candle with refined wax contours and compact geometry,0.12067008283523631
candle/270.jpg,candle,candle,a candle with a rigid wax build and vertical alignment.,a candle with refined wax contours and compact geometry,0.12067008283523631
candle/317.jpg,candle,candle,a candle showing consistent wax texture and cylindrical shape.,a candle with a cylindrical wax body and a centered wick,0.05012578715739066
candle/328.jpg,candle,beaker,a beer glass with straight sides and a clear polished surface.,a beaker with straight sides and a clear polished surface,0.5977653345720249
candle/342.jpg,candle,bucket,a candle featuring a cylindrical wax structure and clean edges.,a bucket with straight sides and durable material textured interior,0.025098621243978974
candle/369.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/403.jpg,candle,candle,a candle with a rigid wax build and vertical alignment.,a candle with a cylindrical wax body and a centered wick,0.2596535889340338
candle/437.jpg,candle,candle,a candle with a rigid wax build and vertical alignment.,a candle with refined wax contours and compact geometry,0.12067008283523631
candle/487.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with refined wax contours and compact geometry,0.8633400213704505
candle/518.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/551.jpg,candle,beaker,a candle with a cylindrical wax body and a centered wick.,a beaker with straight sides and a clear polished surface,0.04802616576551228
candle/586.jpg,candle,candle,a candle with a cylindrical wax body and a centered wick.,a candle with refined wax contours and compact geometry,0.10798033448421628
candle/595.jpg,candle,candle,a candle showing consistent wax texture and cylindrical shape.,a candle with a cylindrical wax body and a centered wick,0.05012578715739066
candle/653.jpg,candle,candle,a candle with an open wax tube and vertical form.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/654.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/665.jpg,candle,bucket,a candle displaying a smooth wax surface and vertical form.,a professional clear photo of bucket,0.020960166113993737
candle/751.jpg,candle,candle,a candle with refined wax contours and compact geometry.,a candle with a cylindrical wax body and a centered wick,0.10600313379512592
candle/781.jpg,candle,candle,a candle with a clean surface and simple upright design.,a candle with refined wax contours and compact geometry,0.11412271829914293
candle/791.jpg,candle,barrel,a candle showing consistent wax texture and cylindrical shape.,a barrel with reinforced bands and a solid rounded form,0.025098621243978974
candle/803.jpg,candle,candle,a candle with a rigid wax build and vertical alignment.,a candle with refined wax contours and compact geometry,0.12067008283523631
candle/918.jpg,candle,candle,a candle with an waxy surface and vertical form.,a candle with a cylindrical wax body and a centered wick,0.10025157431478134
candle/924.jpg,candle,candle,a candle showing consistent wax texture and cylindrical shape.,a candle with a cylindrical wax body and a centered wick,0.05012578715739066
cannon/038.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/141.jpg,cannon,ant,a cannon displaying a wide barrel opening and rigid structure.,a cannon with smooth barrel walls and substantial thickness,0.05396530161402381
cannon/159.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/197.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/218.jpg,cannon,ant,a professional clear photo of airliner.,a cannon with smooth barrel walls and substantial thickness,0.023980296761827107
cannon/220.jpg,cannon,ant,a cannon with smooth barrel walls and sturdy construction.,a cannon with smooth barrel walls and substantial thickness,0.7259795291154771
cannon/233.jpg,cannon,ant,a cannon displaying a wide barrel opening and rigid structure.,a cannon with smooth barrel walls and substantial thickness,0.05396530161402381
cannon/235.jpg,cannon,ant,a cannon showing an elongated barrel and heavy construction.,a cannon with smooth barrel walls and substantial thickness,0.06030725360407769
cannon/264.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/272.jpg,cannon,ant,a cannon presenting a long rigid tube and robust build.,a cannon with smooth barrel walls and substantial thickness,0.05022037190492093
cannon/283.jpg,cannon,ant,a cannon with smooth barrel walls and robust surface tension.,a cannon with smooth barrel walls and substantial thickness,0.6496350258549114
cannon/285.jpg,cannon,ant,a cannon showing an elongated barrel and heavy construction.,a cannon with smooth barrel walls and substantial thickness,0.06030725360407769
cannon/299.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/324.jpg,cannon,ant,a cannon showing an elongated barrel and heavy construction.,a cannon with smooth barrel walls and substantial thickness,0.06030725360407769
cannon/348.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/354.jpg,cannon,ant,a cannon showing an elongated barrel and heavy construction.,a cannon with smooth barrel walls and substantial thickness,0.06030725360407769
cannon/402.jpg,cannon,ant,a cannon presenting a long rigid tube and robust build.,a cannon with smooth barrel walls and substantial thickness,0.05022037190492093
cannon/420.jpg,cannon,ant,a cannon showing an elongated barrel and heavy construction.,a cannon with smooth barrel walls and substantial thickness,0.06030725360407769
cannon/463.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
cannon/483.jpg,cannon,ant,a cannon displaying a wide barrel opening and rigid structure.,a cannon with smooth barrel walls and substantial thickness,0.05396530161402381
cannon/484.jpg,cannon,ant,a cannon with smooth barrel walls and robust construction.,a cannon with smooth barrel walls and substantial thickness,0.7259795291154771
cannon/486.jpg,cannon,ant,a cannon with smooth barrel walls and substantial thickness.,a cannon with smooth barrel walls and substantial thickness,0.8633400213704505
